Volume;MaximumRainfallIntensity;Runoff;RunoffVolume;MaximumRunoffIntensity;P-0;HR-1;HR-2;HR-3;HR-4;HR-5;T-1;T-2;T-3;T-4;T-5;PB-1;PB-2;PB-3;PB-4;PB-5;VV-1;VV-2;VV-3;VV-4;VV-5
0.1;0.1;0;0;0;0.1;46;49;47;47;47;7.9;6.7;6.1;5.8;5.7;949;948;948;948;947;1.28;1.35;1.22;0.77;0.5
0.1;0.1;0;0;0;0.1;27;33;40;46;49;14.9;12.4;10;7.9;6.7;949;949;949;949;948;0.82;0.9;1;1.28;1.35
0.1;0.1;0;0;0;0.1;23;24;27;33;40;16.3;15.5;14.9;12.4;10;948;949;949;949;949;1.18;1.25;0.82;0.9;1
0.1;0.1;0;0;0;0.1;29;26;24;23;23;15.3;16.8;17.5;17.1;16.3;948;948;948;948;948;0.13;0.72;1.18;1.42;1.18
0.1;0.1;0;0;0;0.1;38;37;34;29;26;11.7;12;13.1;15.3;16.8;949;949;949;948;948;0.2;0.05;0;0.13;0.72
0.1;0.1;0;0;0;0.1;50;47;43;39;38;8.1;9.2;10.4;11.4;11.7;950;950;950;950;949;0.33;0.28;0.08;0.15;0.2
0.1;0.1;0;0;0;0.1;60;56;52;50;47;5.2;6.5;7.6;8.1;9.2;950;950;950;950;950;0.38;0.53;0.35;0.33;0.28
0.1;0.1;0;0;0;0.1;63;66;64;63;60;4.9;3.9;4.1;4.7;5.2;950;949;950;950;950;0.7;0.68;0.72;0.3;0.38
0.1;0.1;0;0;0;0.1;39;49;57;63;66;12.9;9.1;6.7;4.9;3.9;950;950;950;950;949;0.75;0.67;0.83;0.7;0.68
0.1;0.1;0;0;0;0.1;29;32;35;37;39;16.9;15.9;14.6;13.3;12.9;948;948;949;950;950;1.22;1.2;1.23;1.52;0.75
0.1;0.1;0;0;0;0.1;35;30;28;27;29;13.8;15.6;16.9;17.8;16.9;948;947;947;947;948;0.03;0.52;0.83;1.03;1.22
0.1;0.1;0;0;0;0.1;49;44;41;39;35;9.9;10.8;11.5;12.4;13.8;948;948;948;948;948;0.42;0.12;0.02;0;0.03
0.1;0.1;0;0;0;0.1;66;62;58;55;52;5.7;6.6;7.5;8.1;9;948;948;948;948;948;0.63;0.48;0.35;0.12;0.33
0.1;0.1;0;0;0;0.1;48;56;66;70;69;9.6;7.1;5.3;4.6;4.9;949;949;948;948;947;0.95;1.35;0.63;0.63;0.5
0.1;0.1;0;0;0;0.1;23;25;29;32;37;18.2;17.5;16.4;15.2;12.8;947;948;948;949;949;1.48;1.48;1.32;0.88;0.93
0.1;0.1;0;0;0;0.1;24;22;21;19;18;13.1;14.1;15.4;16.8;18;948;948;947;947;947;0.37;0.53;0.82;1.43;2.03
0.1;0.1;0;0;0;0.1;51;49;45;44;41;5.1;5.6;6.9;7.5;8.3;947;947;947;948;948;0.58;0.6;0.55;0.53;0.45
0.1;0.1;0;0;0;0.1;21;24;29;37;44;16.8;15;13.1;9.6;7.3;947;947;948;948;948;1.12;0.92;0.78;0.78;0.77
0.1;0.1;0;0;0;0.1;26;25;22;19;17;13.8;14.9;16.4;18.2;18.8;946;946;946;946;946;0.28;0.15;0.35;1.05;1.43
0.1;0.1;0;0;0;0.1;48;44;43;41;37;6.6;8.2;8.4;9.1;10.4;947;947;947;947;947;0.1;0.15;0.15;0;0.15
0.1;0.1;0;0;0;0.1;37;45;52;54;52;10.6;7.7;5.6;4.8;4.7;948;948;948;947;947;0.48;0.57;0.15;0.07;0.08
0.1;0.1;0;0;0;0.1;33;29;24;24;24;14.2;15.6;17.5;17.4;17.5;946;946;946;946;946;0.13;0.17;0.33;0.52;0.62
1.8;0.6;0;0;0;0.4;44;49;58;66;72;15.7;13.6;10.8;8.8;7.1;948;949;949;949;949;0.97;0.73;0.77;0.65;0.32
3.3;0.8;0;0;0;0.2;55;60;69;73;76;13.1;11.8;10.3;9.2;8.6;948;949;949;948;947;1.85;1.9;1.72;1.02;0.77
0.1;0.1;0;0;0;0.1;36;35;35;34;34;15.1;16.2;17.8;18.2;18.3;947;947;947;947;947;0.22;0.95;1;1.25;1.03
0.6;0.2;0;0;0;0.2;36;38;37;38;41;18.5;17.1;15.6;13.3;10.9;944;945;946;946;947;2.4;2.25;1.6;1.03;0.57
0.4;0.2;0;0;0;0.2;41;31;32;33;36;17;18.6;19.7;19.1;18.5;943;943;943;944;944;1.78;2.2;2;2.3;2.4
0.3;0.1;0;0;0;0.1;41;42;50;41;31;14.4;15.1;15.7;17;18.6;944;944;943;943;943;1.45;1;1.02;1.78;2.2
0.2;0.1;0;0;0;0.1;60;57;52;49;41;10.5;11.4;12.2;13.3;14.4;944;944;944;944;944;1.93;2.2;1.4;1.13;1.45
0.1;0.1;0;0;0;0.1;66;63;63;60;57;9.3;9.7;9.6;10.5;11.4;943;943;944;944;944;0.57;1.02;0.78;1.93;2.2
22.2;4.9;1;8.4;3.13;0.1;62;61;69;68;66;8.2;8.4;8.3;8.9;9.3;945;944;944;943;943;1.33;0.38;0.13;0.2;0.57
7.6;1.9;0;0;0;0.3;49;53;60;58;57;5.4;4.7;3.4;3.4;3.3;949;948;948;948;948;0.82;0.62;0.08;0.13;0.28
1.3;0.7;0;0;0;0.7;57;57;54;52;52;5.7;5.3;6.3;7.2;8;946;946;946;946;946;0.83;0.8;0.47;0.27;0.35
0.4;0.3;0;0;0;0.3;42;48;56;57;57;11.9;9.3;6.4;5.7;5.3;946;946;946;946;946;1.37;1.33;1.07;0.83;0.8
0.2;0.2;0;0;0;0.2;26;24;27;29;36;17.8;18.7;16.9;16;14.4;943;944;944;945;946;1.22;1.63;1.67;1.9;1.43
1.2;0.6;0;0;0;0.1;27;27;26;24;27;17.7;17.9;17.8;18.7;16.9;943;943;943;944;944;1.22;1.03;1.22;1.63;1.67
0.4;0.4;0;0;0;0.4;39;36;33;30;27;13.7;14.4;15.4;16.5;17.7;944;944;944;943;943;1.55;1.17;1.33;2.18;1.22
0.3;0.3;0;0;0;0.3;40;48;54;59;61;12.8;10.1;8.1;6.7;6.2;945;945;945;944;944;1.37;1.45;1.38;1.05;0.78
0.2;0.1;0;0;0;0.1;19;22;26;34;40;18.6;18;16.6;14.9;12.8;943;944;944;945;945;1.8;1.68;1.85;1.28;1.37
3.9;1.9;0;0;0;0.1;24;23;19;18;19;15.7;16.8;18.1;19.1;19.3;942;942;942;942;942;1.4;0.12;0.95;1.08;1.38
1.5;1.2;0;0;0;0.3;42;41;38;36;35;8.9;9.5;9.9;10.6;11.5;943;943;943;944;944;0.78;1.1;0.58;0.5;0.63
0.1;0.1;0;0;0;0.1;25;28;36;42;44;16.9;14.9;12.7;10.3;8.4;942;943;943;943;943;1.5;2.07;2.13;1.82;1.33
0.3;0.2;0;0;0;0.2;16;18;22;26;30;19.3;18.8;17.4;16.1;14.5;939;940;940;941;941;2.23;1.93;2.25;1.72;1.82
1;0.3;0;0;0;0.3;15;15;18;16;18;14.6;16.5;18.2;19.3;18.8;940;940;939;939;940;2.32;2.87;2.95;2.23;1.93
5.5;1.9;0;0;0;1.7;71;69;64;59;59;8.5;9;9.7;10.6;10.6;938;938;938;938;938;0.05;0.08;0.55;0.23;0.23
0.1;0.1;0;0;0;0.1;45;48;51;51;53;11;10.6;9.8;8.8;7.6;932;933;933;933;934;1.63;1.32;1.28;0.68;0.28
3.5;3;0;0;0;3;36;38;39;42;50;10.9;10.2;9.5;8.4;7.1;936;936;936;936;935;1.58;1.58;1.88;1.77;1.42
3.8;1.2;0;0;0;1;40;46;53;75;85;13.7;12.8;11.9;10.4;9.4;936;936;936;937;937;2.37;2.53;2.57;1.75;1.37
0.1;0.1;0;0;0;0.1;38;42;46;50;57;12.3;11.3;9.7;8.9;7.5;940;941;941;941;941;1.33;1.02;1.05;0.53;0.45
7.5;3.9;1;2.1;1.62;1.3;33;31;30;27;25;14.6;15.5;16.3;18.3;20.1;938;938;937;937;937;0.87;1.42;1.13;1.15;1.53
0.1;0.1;0;0;0;0.1;32;34;37;40;44;18.4;17.6;15.7;13.6;11.7;939;940;940;940;940;1.15;0.83;1;1.08;1.37
0.2;0.2;0;0;0;0.2;29;25;22;22;23;19.9;21.6;23;23.7;24;941;941;941;941;941;1.87;1.85;2.28;1.52;0.05
0.1;0.1;0;0;0;0.1;22;21;22;23;23;29.3;29.3;27.9;26.2;24.7;941;941;941;941;940;0.55;0.92;1.12;0.6;0.85
0.1;0.1;0;0;0;0.1;27;24;20;19;24;24.1;25.4;27.2;28.3;29.1;939;939;940;940;940;0.8;0.42;1.82;2.3;1.37
0.1;0.1;0;0;0;0.1;25;26;28;30;33;30.8;29;27.7;26.1;24.3;940;940;940;940;940;1.28;1.17;1.15;0.88;0.73
0.3;0.2;0;0;0;0.1;43;48;57;66;69;23.4;21.3;20.7;19.6;18.9;939;939;939;939;938;1.5;1.08;1.17;0.7;0.18
0.1;0.1;0;0;0;0.1;26;23;20;20;21;27.5;29;30.2;30.9;30.8;938;938;938;938;938;0.35;1.53;2.85;1.93;2.22
8.7;7.7;1;4.9;7.7;0.5;18;20;22;25;26;30.5;30.6;30.1;29.3;28.3;939;939;939;940;940;2.12;2.1;2.37;2.37;2.52
0.3;0.3;0;0;0;0.3;22;20;20;20;18;25.7;26.7;27.7;29.3;30.5;939;939;939;939;939;1.42;1.75;1.83;2.42;2.12
1.6;1.6;0;0;0;1.6;36;37;39;37;34;20.1;18.9;18.8;20.1;21.2;939;939;939;939;940;0.77;0.67;0.48;0.15;0.6
0.2;0.1;0;0;0;0.1;26;25;24;20;16;24.3;25.3;26.3;27.8;29.9;938;938;937;937;937;0.62;0.93;1;2.42;2.23
0.5;0.4;0;0;0;0.4;18;18;18;19;21;30.6;30.4;29.9;29.5;28.4;936;936;937;937;938;1.2;1.53;2.3;2.1;1.82
0.1;0.1;0;0;0;0.1;22;20;18;18;18;26.8;27.9;30.6;31.3;30.6;936;935;935;935;936;0.43;0.33;0.7;0.92;1.2
7.3;2.7;1;1;1.3542223;1;29;25;24;23;22;22.7;24.1;24.8;26.2;26.8;936;936;936;936;936;1.2;1.38;1.17;0.93;0.43
0.1;0.1;0;0;0;0.1;34;38;44;49;50;24.1;23.2;20.9;19.2;18.7;938;938;938;938;937;1.62;1;1;1.07;1
0.5;0.2;0;0;0;0.1;27;30;32;34;38;26;25.4;24.8;24.1;23.2;936;937;937;938;938;2.58;2.08;1.85;1.62;1
2.4;0.9;0;0;0;0.6;61;61;63;62;28;16.7;17.2;17.2;17.5;23.5;938;938;938;938;936;0.83;0.92;0.6;1.05;3.07
0.3;0.3;0;0;0;0.3;61;64;61;61;61;16;15.3;15.8;16.1;16.2;939;938;938;938;938;0.23;0.15;0.38;0.27;0.37
6.2;3;1;0.1;1.41;0.1;53;54;61;64;61;18.3;17.3;16;15.3;15.8;939;939;939;938;938;0.77;0.83;0.23;0.15;0.38
1.7;1.1;0;0;0;1.1;38;36;35;30;28;23;24.4;24.8;25.1;25.5;939;938;938;938;938;2.08;2.23;2.05;1.35;1
0.1;0.1;0;0;0;0.1;45;44;41;38;36;20.3;21;21.8;23;24.4;940;940;939;939;938;1.4;1.47;1.9;2.08;2.23
4.1;2.1;0;0;0;0.3;56;52;49;45;44;17.3;18.3;19.3;20.3;21;940;940;940;940;940;1.28;1.02;1.22;1.4;1.47
0.4;0.4;0;0;0;0.4;14;15;17;18;20;34.3;33.8;33.2;32.2;31.3;938;938;939;939;939;1.73;2.07;1.83;1.55;1.52
0.7;0.3;0;0;0;0.3;15;14;14;15;17;33.6;34.4;34.3;33.8;33.2;938;938;938;938;939;1.65;1.67;1.73;2.07;1.83
3.3;2;0;0;0;0.3;28;27;28;23;22;24.7;25.5;25.5;27.2;28.2;939;939;939;939;939;0.92;0.52;0.72;0.62;0.67
0.1;0.1;0;0;0;0.1;33;36;40;43;44;27.5;26;24.5;23.3;22.7;942;942;942;942;941;1.33;1.47;1.18;0.97;0.52
6;2.9;1;1;1.483580333;0.9;20;20;20;21;24;35.1;35;34.8;34.1;32.7;940;937;937;941;941;1.8;1.93;1.8;1.53;1.37
0.4;0.4;0;0;0;0.4;35;36;36;38;43;25.8;26.8;28;28.4;27.5;943;943;942;942;941;1.65;3.02;2.52;1.33;0.9
0.1;0.1;0;0;0;0.1;37;35;35;36;36;23.7;24.6;25.8;26.8;28;943;943;943;943;942;0.67;1.18;1.65;3.02;2.52
0.6;0.4;0;0;0;0.4;32;30;28;27;27;17.2;18.1;18.8;19.7;20.6;940;940;940;940;940;0.32;0.58;0.73;0.82;1.33
0.1;0.1;0;0;0;0.1;18;21;25;32;37;22.7;21.8;20.6;19.4;18.3;941;942;942;942;942;1.82;2.02;2.43;2.62;1.22
2.1;0.7;0;0;0;0.7;41;43;44;45;43;17.1;17;17.3;17.4;17.8;943;943;943;943;943;1.12;0.68;0.47;0.57;0.7
2.2;1.3;0;0;0;0.1;47;45;42;37;35;18.1;19.4;19.9;20.6;20.8;942;942;942;942;942;0.55;0.55;0.28;0.9;0.68
0.1;0.1;0;0;0;0.1;52;51;51;47;42;19.9;20.1;20.4;21.2;22.4;941;941;941;941;940;1.18;1.13;0.53;1.22;1.67
3.9;1.2;0;0;0;0.1;53;53;54;56;56;18.4;18.3;18.4;18.7;19;939;939;939;939;939;0.65;0.6;0.85;0.85;0.27
0.1;0.1;0;0;0;0.1;41;37;35;34;33;24.6;25.7;26.5;27;27.9;939;938;938;938;938;1;0.55;0.92;1.48;1.32
0.1;0.1;0;0;0;0.1;54;45;41;37;35;21.2;22.8;24.6;25.7;26.5;939;939;939;938;938;2.28;1.6;1;0.55;0.92
0.3;0.1;0;0;0;0.1;53;60;66;67;65;16;13.8;12.3;12.2;12.8;943;942;942;942;941;0.72;1.03;1.05;0.63;0.73
0.1;0.1;0;0;0;0.1;37;38;41;47;53;22.4;21.8;20.8;18.5;16;938;935;939;943;943;2.13;1.34;0.77;0.65;0.72
0.1;0.1;0;0;0;0.1;30;31;34;37;38;25;24.8;23.4;22.4;21.8;929;925;933;938;935;2.25;1.43;1.92;2.13;1.34
3.6;1;0;0;0;0.5;24;23;23;25;26;25.1;26;26.1;26;25.7;941;941;932;926;918;0.93;2.15;2.62;2.18;1.73
0.1;0.1;0;0;0;0.1;44;51;54;59;57;18.8;16.4;14.4;12.6;12.8;943;943;943;942;942;0.98;1.43;1.27;0.9;0.93
0.1;0.1;0;0;0;0.1;30;36;44;51;54;23.3;21.9;18.8;16.4;14.4;923;940;943;943;943;1.03;0.73;0.98;1.43;1.27
0.4;0.3;0;0;0;0.1;42;45;51;52;48;17;14.9;12.8;12.8;13.6;938;938;938;938;938;0.55;0.52;0.43;0.05;0.23
0.1;0.1;0;0;0;0.1;58;51;47;45;44;14.9;15.9;16.8;17.7;18.7;939;939;939;939;939;1.35;0.8;0.75;0.68;1.32
0.5;0.3;0;0;0;0.3;46;45;47;51;53;23.6;24.1;23.5;22.3;21.4;940;940;941;941;942;0.57;1.02;1.03;1.13;1.42
1.4;0.7;0;0;0;0.1;52;53;51;51;46;20.6;20.6;21.5;22.1;23.6;940;940;940;940;940;0.2;0.03;0.3;0.435;0.57
0.1;0.1;0;0;0;0.1;59;55;51;47;49;17;18;19;19.5;19.5;940;940;940;940;940;0.35;0.9;1.43;1.5;0.8
0.1;0.1;0;0;0;0.1;68;63;59;55;51;15.8;16.2;17;18;19;940;940;940;940;940;0.25;0.32;0.35;0.9;1.43
0.1;0.1;0;0;0;0.1;72;70;68;63;59;15.1;15.4;15.8;16.2;17;940;940;940;940;940;0.05;0.27;0.25;0.32;0.35
0.1;0.1;0;0;0;0.1;62;70;71;72;70;17.8;16.3;15.7;15.1;15.4;941;941;940;940;940;0.98;1.1;0.78;0.05;0.27
1.8;1.4;0;0;0;0.2;44;46;53;62;70;22.4;21.8;20.3;17.8;16.3;940;940;941;941;941;1.52;1.28;1.02;0.98;1.1
0.1;0.1;0;0;0;0.1;53;37;35;38;38;18.7;22.1;23.2;22.7;23.3;939;938;938;939;939;1.73;0.72;1.3;2.32;2.35
0.1;0.1;0;0;0;0.1;69;68;61;53;37;15.7;16;16.6;18.7;22.1;940;940;939;939;938;1.35;1.12;1.38;1.73;0.72
0.1;0.1;0;0;0;0.1;76;72;69;68;61;14;14.7;15.7;16;16.6;939;939;940;940;939;0.7;0.72;1.35;1.12;1.38
1.7;1.2;0;0;0;0.1;79;79;78;76;72;13.1;13.2;13.5;14;14.7;939;939;939;939;939;0.57;0.2;0.45;0.7;0.72
0.1;0.1;0;0;0;0.1;79;86;89;89;85;14.7;13.5;12.9;12.3;12.1;940;939;939;939;938;1.43;1.62;1.08;0.2;0.13
0.1;0.1;0;0;0;0.1;52;55;60;72;79;18.9;18.3;17.4;16;14.7;939;940;940;940;940;2.32;2.02;2.15;1.68;1.43
0.1;0.1;0;0;0;0.1;67;63;63;58;49;15.3;16.2;16.4;17.3;19.5;938;938;938;938;938;0.62;0.48;0.2;0.03;0.85
0.1;0.1;0;0;0;0.1;81;62;61;62;59;13;14.9;15.2;15.2;15.6;937;937;937;936;936;2.58;3.25;3.35;2.95;2.7
0.1;0.1;0;0;0;0.1;60;60;65;65;68;7.1;7.5;7.5;8;8.3;941;941;941;940;940;1.37;1.27;1.32;1.17;1.25
0.1;0.1;0;0;0;0.1;58;64;69;77;75;11.1;9.2;7.8;6.3;6.4;942;942;942;942;941;0.75;1;0.6;0.1;0.08
0.5;0.4;0;0;0;0.4;83;86;89;88;83;10;9.1;8.7;8.4;8.7;942;942;941;941;941;0.85;1.08;0.6;0.28;0.2
0.1;0.1;0;0;0;0.1;80;82;84;85;83;12.6;12;11.3;11;10.6;941;941;941;941;941;0.93;1.08;1.27;1.32;0.97
0.4;0.2;0;0;0;0.2;84;82;80;80;82;12.6;12.8;12.9;12.6;12;941;941;941;941;941;1.23;1.27;0.88;0.93;1.08
0.1;0.1;0;0;0;0.1;88;87;86;86;84;12.4;12.6;12.6;12.5;12.6;941;941;941;941;941;0.88;1.22;1.02;1.2;1.23
8.4;2.4;0;0;0;0.1;71;67;69;73;70;15.4;16.3;16;16.1;16.3;938;938;938;938;939;1.5;1.8;2.33;2.13;2.63
1.9;1.5;0;0;0;1.5;82;84;79;73;72;9.2;8.8;9.2;9.9;10.3;936;936;936;936;936;1.73;1.18;1.33;1.67;1.68
0.8;0.7;0;0;0;0.7;59;57;61;67;78;13.6;14.1;12.6;11.2;10;934;934;935;935;936;2.98;2.78;2.08;2.27;1.85
0.5;0.4;0;0;0;0.1;94;93;93;94;95;7.1;7.5;8.3;9.5;9.8;932;932;931;931;931;2.42;2.57;2.37;2.27;2.12
0.1;0.1;0;0;0;0.1;90;92;92;94;93;6.7;6.9;7.4;7.1;7.5;933;933;932;932;932;1.8;1.77;1.92;2.42;2.57
0.1;0.1;0;0;0;0.1;77;75;74;73;74;6;6.5;6.8;7.1;7.2;938;939;939;939;938;0.15;0.27;0.18;0.13;0.48
0.1;0.1;0;0;0;0.1;87;83;87;92;92;6.5;6.9;6.5;6.6;6.9;936;936;936;935;935;0.33;0.67;0.9;0.62;0.65
18.8;2.7;1;3.9;1.22;0.9;63;60;53;40;36;13.1;14.1;16.2;19.6;20.9;942;942;942;942;942;0.02;0.03;0.02;0.62;0.8
3.7;3.1;0;0;0;0.6;52;44;42;40;42;17.6;18.3;19.3;19.6;19.1;941;941;942;942;942;0.02;0.62;0.83;0.88;0.85
0.1;0.1;0;0;0;0.1;63;62;58;52;44;14.2;14.6;15.9;17.6;18.3;942;942;941;941;941;0.03;0.03;0.025;0.02;0.62
2.5;1.3;0;0;0;1.3;68;67;69;74;76;13.1;12.8;12.5;12;11.6;934;934;935;935;935;4.02;4.45;3.78;4.35;3.83
1.1;0.9;0;0;0;0.2;89;89;89;77;69;10;10.4;10.5;11.7;12.8;933;933;933;933;933;2.52;3.55;3.43;3.57;3.93
1.5;1.3;0;0;0;0.1;86;91;91;89;89;7.6;8.2;9.4;10;10.4;933;933;933;933;933;1.32;1.98;2.3;2.52;3.55
9.6;3.1;1;1.1;12.8111115;0.2;84;89;93;94;96;10.2;9.9;9.5;9.4;9.4;941;941;941;941;941;2.27;2.02;1.55;1.77;1.52
3.5;1.6;0;0;0;0.4;91;89;83;80;80;7.9;9.2;9.8;10.1;10.4;938;938;938;938;938;1.82;2.17;2.53;2.77;2.75
0.1;0.1;0;0;0;0.1;93;95;97;97;96;4.9;5;5.1;5.1;5.5;937;937;938;938;938;0.4;0.47;1.13;1.03;0.83
4;2.9;0;0;0;2.9;75;75;76;77;79;3.4;3.6;3.7;3.8;4;937;937;937;937;937;1.63;1.15;1.22;1.28;1.03
2.3;1;0;0;0;0.4;88;85;85;85;74;2.9;2.7;2.5;2.4;3.3;935;936;936;937;937;1.52;1.5;1.32;1.28;1.18
1.8;0.9;0;0;0;0.9;72;78;80;79;83;8.1;7.1;6.7;6.7;5.5;933;933;934;934;935;2.3;1.83;1.77;1.43;0.88
1.9;1.1;0;0;0;0.1;99;99;99;96;91;2.2;2.4;2;1.5;2.5;945;945;944;944;944;0.28;0.15;0.22;0.32;0.07
0.1;0.1;0;0;0;0.1;97;99;99;99;99;2.9;2.6;2.2;2.1;2.2;945;945;945;945;945;0.48;0.67;0.47;0.38;0.28
2.4;0.9;0;0;0;0.4;93;91;92;97;99;3.7;3.7;3.6;2.9;2.6;945;945;945;945;945;0.17;0.32;0.52;0.48;0.67
1.1;0.8;0;0;0;0.1;96;95;93;95;94;3.9;3.9;4.4;4.2;4.4;946;945;945;945;945;0.28;0.38;0.13;0.18;0.23
0.1;0.1;0;0;0;0.1;68;70;74;80;90;9.2;8.3;6.9;6;4.4;947;947;947;948;948;0.88;1.52;1.57;1.33;1.12
9;3.4;1;2.5;1.683580333;0.9;94;92;89;88;87;2.7;3.6;4.6;4.8;5.2;948;948;948;948;948;0.25;0.13;0.22;0.27;0.35
17.2;4;1;5.5;11.9111115;0.2;96;95;94;94;94;1.9;1.8;2.1;1.9;2.1;943;943;943;944;944;0.25;0.32;0.27;0.25;0.27
9;1.6;0;0;0;0.2;85;89;91;87;82;4.8;4.9;5.1;5.5;5.8;938;938;937;937;936;0.88;0.95;1.03;0.92;0.83
9.2;5.7;1;3.8;5.7;2.7;74;74;74;74;76;6.1;6;5.5;5.2;4.7;940;940;940;940;941;0.48;0.5;0.68;0.98;0.35
4.3;2;0;0;0;0.8;90;85;85;83;79;5.2;5.6;5.2;5.2;5.6;939;940;940;940;940;0.4;0.32;0.57;0.62;0.5
0.5;0.3;0;0;0;0.3;94;94;95;94;93;5.8;5.6;5.3;5;4.9;937;937;937;938;938;2.88;1.93;2.23;0.52;0.45
0.9;0.5;0;0;0;0.1;88;89;90;92;92;8.7;7.7;7.4;6.9;7.1;935;936;936;936;936;3.47;3.07;3.1;2.35;2.87
1.1;0.5;0;0;0;0.3;98;97;95;97;98;9.1;9;9.2;9;9;928;930;930;931;931;4.37;3.65;3.9;2.95;3.8
0.4;0.2;0;0;0;0.1;99;99;98;97;95;9.6;9;8.6;8.5;8.3;927;927;927;927;928;3.1;2.72;2.25;2.02;2.98
0.7;0.6;0;0;0;0.6;99;100;99;97;95;11;10.2;9.7;9.5;9.3;930;930;930;930;930;3.72;2.67;2.27;2.23;2.1
2.9;0.9;0;0;0;0.1;90;96;98;99;100;12.7;11.9;11.4;11;10.2;930;930;930;930;930;5.75;4.78;4.3;3.72;2.67
0.1;0.1;0;0;0;0.1;79;77;76;74;73;8.1;8.2;8.3;8.3;8.3;935;934;934;933;932;3.95;3.92;4.33;4.27;4.38
1.2;0.7;0;0;0;0.7;79;75;79;77;76;7.9;8.4;8.1;8.2;8.3;936;935;935;934;934;2.98;3.72;3.95;3.92;4.33
0.1;0.1;0;0;0;0.1;85;84;72;73;79;7;7.1;8.2;8.3;7.9;938;937;937;936;936;2.43;2.48;2.92;3.28;2.98
5.4;2.7;0;0;0;0.2;84;84;81;79;81;9.6;9.5;9.7;9.9;9.6;939;939;938;938;938;2.4;3.37;4.17;4.13;4.35
1.7;0.8;0;0;0;0.8;72;68;66;67;74;6.1;7.1;8.1;9;9.8;948;948;947;947;947;1.22;0.88;0.62;0.37;0.08
0.1;0.1;0;0;0;0.1;43;45;56;66;67;7.9;5.3;2.9;1.5;1.5;948;948;948;948;947;0.73;0.82;0.63;0.6;0.4
0.3;0.1;0;0;0;0.1;48;39;40;40;33;6.6;7.5;7.7;8.6;12.3;948;948;947;947;947;0.22;0.38;0.02;0.12;0.23
0.1;0.1;0;0;0;0.1;31;33;41;48;52;10.7;8.2;5;2.5;1.5;949;949;949;949;949;0.4;0.5;0.57;0.65;0.62
0.9;0.3;0;0;0;0.1;79;78;79;81;81;1.6;2.6;3.3;3.9;4.5;948;948;948;948;948;0.6;0.1;0.25;0.22;0.05
2.4;1.8;0;0;0;0.1;78;77;76;76;78;0;0;0.4;0.9;0.8;948;948;948;948;948;0.48;0.47;0.35;0.27;0.27
0.4;0.4;0;0;0;0.4;49;49;51;52;58;10.6;10.3;9.5;8.3;5.5;947;948;948;949;949;0.68;0.57;0.45;0.4;0.57
0.6;0.5;0;0;0;0.5;55;49;49;49;51;8.4;10.8;10.6;10.3;9.5;947;947;947;948;948;0.25;0.45;0.68;0.57;0.45
0.1;0.1;0;0;0;0.1;76;73;72;70;66;4.3;4.9;5.1;5.5;6.1;948;948;948;948;948;0.07;0.22;0.02;0.02;0
0.1;0.1;0;0;0;0.1;83;82;81;80;76;2;2.4;3.2;3.8;4.3;948;948;948;948;948;0.08;0.43;0.08;0.03;0.07
0.1;0.1;0;0;0;0.1;86;85;85;85;84;0.4;0.3;0.6;0.9;1.6;949;948;948;948;948;0;0;0.03;0.17;0.08
0.1;0.1;0;0;0;0.1;92;90;87;88;87;1.2;1.2;1.3;0.5;0.2;950;950;950;949;949;0.32;0.47;0.22;0.22;0.22
0.1;0.1;0;0;0;0.1;75;78;84;92;90;4.7;4.1;2.9;1.2;1.2;949;949;949;950;950;0.45;0.5;0.48;0.32;0.47
0.9;0.8;0;0;0;0.8;89;82;76;75;78;1.7;3.3;4.6;4.7;4.1;949;949;949;949;949;0.42;0.25;0.37;0.45;0.5
2.4;0.7;0;0;0;0.1;52;53;55;57;65;9.7;9.2;8.7;7.8;6.4;949;949;949;950;950;1.22;2.02;2.08;2.38;2.08
1.3;0.7;0;0;0;0.1;76;76;76;76;77;0;0.3;0.8;1.2;1.8;948;948;948;948;949;0.4;0.28;0.17;0.07;0.3
0.1;0.1;0;0;0;0.1;72;69;68;62;48;4.3;4.6;5;6.4;9.7;946;946;946;946;946;0.13;0;0;0.02;0.37
0.8;0.4;0;0;0;0.4;40;41;44;47;51;11.8;11.3;9.3;6.6;4.5;946;947;947;948;948;0.77;0.53;0.47;0.58;0.65
0.1;0.1;0;0;0;0.1;72;70;70;71;75;1.7;2;2.7;3.3;3.7;948;948;948;948;948;0.18;0.3;0.47;0.27;0.25
0.1;0.1;0;0;0;0.1;38;45;47;50;51;8.8;6.9;5.3;3.2;1.4;947;948;948;949;949;0.42;0.52;0.48;0.52;0.52
20.6;3.6;1;5.4;2.27;0.5;72;71;68;70;65;2.7;3.2;4;3.8;5.2;943;943;943;942;942;0.35;0.47;0.43;0.25;0.68
1.2;0.7;0;0;0;0.7;75;75;76;79;80;4.9;4.6;4.2;3.5;2.9;945;945;945;945;945;0.55;0.53;0.47;0.53;0.63
3.6;2.2;0;0;0;0.1;74;74;75;75;75;5.9;6;5.3;4.9;4.6;945;945;945;945;945;0.27;0.25;0.38;0.55;0.53
3.4;1.5;0;0;0;1.1;78;78;76;75;74;5;4.9;5.3;5.6;5.8;946;946;946;946;946;0.52;0.73;0.57;0.3;0.37
7.7;1.9;0;0;0;0.3;85;85;82;81;80;5.6;5.5;5.4;5.3;5.5;946;946;946;946;946;0.5;0.23;0.4;0.35;0.22
